"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","458","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","457","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","456","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","455","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","454","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","453","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","452","code","Confirm this text &#39;JOIN NOW!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","451","code","Confirm this text &#39;JOIN NOW!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","450","code","Confirm this text &#39;JOIN NOW!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","449","code","Confirm this text &#39;JOIN NOW!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","448","code","Verify color is not used as the only visual means of conveying information (style_color_misuse)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:34 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","447","code","Table has no headers identified (table_headers_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","446","code","The page does not provide a way to quickly navigate to the main content (ARIA &quot;main&quot; landmark or a skip link) (skip_main_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","445","code","Select element must have an accessible name (select-name)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","444","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","443","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","442","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","441","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","440","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","439","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","438","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","437","code","Scrolling content found that uses the obsolete &lt;marquee&gt; element (marquee_elem_avoid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","436","code","&lt;marquee&gt; elements are deprecated and must not be used (marquee)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","435","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","434","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","433","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","432","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","431","code","Form control element &lt;select&gt; has no associated label (input_label_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","430","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","429","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","428","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","427","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","426","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","425","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","424","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","423","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","422","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","421","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","420","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","419","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","418","code","&lt;html&gt; element must have a lang attribute (html-has-lang)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","417","code","Page detected as HTML, but does not have a &#39;lang&#39; attribute (html_lang_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","416","code","Heading levels should only increase by one (heading-order)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","415","code","Replace &lt;b&gt; with &lt;strong&gt; and &lt;i&gt; with &lt;em&gt; for semantic emphasis. (emphasis-strong-semantics)","note","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","414","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","413","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","412","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","411","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","410","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","409","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","408","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","407","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","406","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","405","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
